time,id,target,item_id
2024-01-01 00:00:02.210000,FKI0012411281731,8.994697700208784,A
2024-01-01 00:00:02.220000,FKI0012411281731,8.992789820751746,A
2024-01-01 00:00:02.230000,FKI0012411281731,8.994697700208784,A
2024-01-01 00:00:02.240000,FKI0012411281731,8.996605579665824,A
2024-01-01 00:00:02.250000,FKI0012411281731,8.990881941294708,A
2024-01-01 00:00:02.260000,FKI0012411281731,8.990881941294708,A
2024-01-01 00:00:02.270000,FKI0012411281731,8.98706618238063,A
2024-01-01 00:00:02.280000,FKI0012411281731,8.983250423466552,A
2024-01-01 00:00:02.290000,FKI0012411281731,8.989928001566188,A
2024-01-01 00:00:02.300000,FKI0012411281731,8.990881941294708,A
2024-01-01 00:00:02.310000,FKI0012411281731,8.989928001566188,A
2024-01-01 00:00:02.320000,FKI0012411281731,8.996605579665824,A
2024-01-01 00:00:02.330000,FKI0012411281731,8.993743760480266,A
2024-01-01 00:00:02.340000,FKI0012411281731,8.98706618238063,A
2024-01-01 00:00:02.350000,FKI0012411281731,8.989928001566188,A
2024-01-01 00:00:02.360000,FKI0012411281731,8.989928001566188,A
2024-01-01 00:00:02.370000,FKI0012411281731,8.98706618238063,A
2024-01-01 00:00:02.380000,FKI0012411281731,8.990881941294708,A
2024-01-01 00:00:02.390000,FKI0012411281731,8.993743760480266,A
2024-01-01 00:00:02.400000,FKI0012411281731,8.989928001566188,A
2024-01-01 00:00:02.410000,FKI0012411281731,8.988974061837668,A
2024-01-01 00:00:02.420000,FKI0012411281731,8.990881941294708,A
2024-01-01 00:00:02.430000,FKI0012411281731,8.990881941294708,A
2024-01-01 00:00:02.440000,FKI0012411281731,8.98706618238063,A
2024-01-01 00:00:02.450000,FKI0012411281731,8.988974061837668,A
2024-01-01 00:00:02.460000,FKI0012411281731,8.989928001566188,A
2024-01-01 00:00:02.470000,FKI0012411281731,8.989928001566188,A
2024-01-01 00:00:02.480000,FKI0012411281731,8.98706618238063,A
2024-01-01 00:00:02.490000,FKI0012411281731,8.983250423466552,A
2024-01-01 00:00:02.500000,FKI0012411281731,8.984204363195072,A
2024-01-01 00:00:02.510000,FKI0012411281731,8.98611224265211,A
2024-01-01 00:00:02.520000,FKI0012411281731,8.984204363195072,A
2024-01-01 00:00:02.530000,FKI0012411281731,8.98706618238063,A
2024-01-01 00:00:02.540000,FKI0012411281731,8.98611224265211,A
2024-01-01 00:00:02.550000,FKI0012411281731,8.984204363195072,A
2024-01-01 00:00:02.560000,FKI0012411281731,8.98611224265211,A
2024-01-01 00:00:02.570000,FKI0012411281731,8.982296483738033,A
2024-01-01 00:00:02.580000,FKI0012411281731,8.983250423466552,A
